lake,station,date,depth,species.code,species,density.cells.l,biomass.mg.m3,length.um,width.um,cell.volume.um3,group
Conestogo,clc,2017-08-01,2,P1205,Heterocycts (Aphanizomenon flos-aquae),143000,9.94,7.9,4.1,69.5,Cyanophyte
Conestogo,clc,2017-08-01,2,P1211,Aphanizomenon Akinetes,2000,0.37,22.3,4,186.8,Cyanophyte
Conestogo,clc,2017-08-01,2,P2101,Carteria spp.,39683,3.63,7,5,91.6,Chlorophyte
Conestogo,clc,2017-08-01,2,P2105,Chlamydomonas spp.,515879,77.79,8,6,150.8,Chlorophyte
Conestogo,clc,2017-08-01,2,P2112,Sphaerocystis schroeteri Chodat,79366,1.24,3.1,3.1,15.6,Chlorophyte
Conestogo,clc,2017-08-01,2,P2113,Pediastrum duplex Meyen,1000,2.78,0,0,2775,Chlorophyte
Conestogo,clc,2017-08-01,2,P2193,Staurodesmus paradoxum Meyen,1000,4.45,31.3,26,4445.7,Chlorophyte
Conestogo,clc,2017-08-01,2,P2204,Ankyra judai (G.M. Smith) Fott,79366,4.19,14,3.1,52.8,Chlorophyte
Conestogo,clc,2017-08-01,2,P2255,Selenastrum copricornutum Printz,39683,0.67,8.1,2,17,Chlorophyte
Conestogo,clc,2017-08-01,2,P4351,Small chrysophyceae,1944467,20.03,2.7,2.7,10.3,Chrysophyte
Conestogo,clc,2017-08-01,2,P4352,Large chrysophyceae,158732,28.51,7,7,179.6,Chrysophyte
Conestogo,clc,2017-08-01,2,P4355,Chrysochromulina parva Lackey,39683,2.6,5,5,65.4,Chrysophyte
Conestogo,clc,2017-08-01,2,P4357,Chrysococcus sp.,396830,24.44,4.9,4.9,61.6,Chrysophyte
Conestogo,clc,2017-08-01,2,P4398,Ochromonas globosa Skuja,396830,65.32,6.8,6.8,164.6,Chrysophyte
Conestogo,clc,2017-08-01,2,P4418,Salpingoeca frequentissima (Zach.) Lemmermann,277781,8.94,6,3.2,32.2,Chrysophyte
Conestogo,clc,2017-08-01,2,P5507,Cyclotella stelligera Cleve and Grunow,1000,1.82,10.5,21,1818.4,Diatom
Conestogo,clc,2017-08-01,2,P5515,Fragilaria crotonensis Kitton,1000,0.3,71.6,4,299.9,Diatom
Conestogo,clc,2017-08-01,2,P5524,Asterionella formosa Hassall,8000,0.7,84,2,88,Diatom
Conestogo,clc,2017-08-01,2,P5530,Stephanodiscus niagarae Ehrenberg,1000,16.73,22,44,16725.8,Diatom
Conestogo,clc,2017-08-01,2,P5540,Aulacoseira italica v subarctica (O. Muller) Simonsen,6000,154.91,455,8.5,25819,Diatom
Conestogo,clc,2017-08-01,2,P6554,Rhodomonas minuta Skuja,2619078,421.15,12.8,6,160.8,Cryptophyte
Conestogo,clc,2017-08-01,2,P6558,Cryptomonas erosa Ehrenberg,261000,464.27,26,14,1778.8,Cryptophyte
Conestogo,clc,2017-08-01,2,P6562,Cryptomonas reflexa (Marsson) Skuja,3000,2.03,19.4,10,677.2,Cryptophyte
Conestogo,clc,2017-08-01,2,P6565,Cryptomonas rostratiformis Skuja,12000,38.6,36,16,3217,Cryptophyte
Conestogo,clc,2017-08-01,2,P6568,Katablepharis ovalis Skuja,753977,46.9,9,4.4,62.2,Cryptophyte
Conestogo,clc,2017-08-01,2,P7632,Gymnodinium sp.,1000,13.44,29.5,29.5,13442,Dinoflagellate
Conestogo,clc,2017-08-01,2,P7644,Ceratium hirundenella (Muller) Schrank,20000,1053.9,62.9,40,52695,Dinoflagellate
Conestogo,clc,2017-08-01,7,P1041,Aphanizomenon flos-aquae Ralfs and Born.,86000,324.21,300,4,3769.9,Cyanophyte
Conestogo,clc,2017-08-01,7,P1076,Woronichinia compacta (Lemmermann) Komarek and Hindak,9000,25.2,0,0,2800,Cyanophyte
Conestogo,clc,2017-08-01,7,P1205,Heterocycts (Aphanizomenon flos-aquae),11000,0.75,7.7,4.1,67.8,Cyanophyte
Conestogo,clc,2017-08-01,7,P2101,Carteria spp.,158732,16.62,8,5,104.7,Chlorophyte
Conestogo,clc,2017-08-01,7,P2204,Ankyra judai (G.M. Smith) Fott,39683,4.45,17,4.1,112.2,Chlorophyte
Conestogo,clc,2017-08-01,7,P4351,Small chrysophyceae,1785735,25.18,3,3,14.1,Chrysophyte
Conestogo,clc,2017-08-01,7,P4352,Large chrysophyceae,39683,7.13,7,7,179.6,Chrysophyte
Conestogo,clc,2017-08-01,7,P4357,Chrysococcus sp.,277781,10.78,4.2,4.2,38.8,Chrysophyte
Conestogo,clc,2017-08-01,7,P4398,Ochromonas globosa Skuja,753977,113.47,6.6,6.6,150.5,Chrysophyte
Conestogo,clc,2017-08-01,7,P4418,Salpingoeca frequentissima (Zach.) Lemmermann,277781,8.19,5.5,3.2,29.5,Chrysophyte
Conestogo,clc,2017-08-01,7,P5507,Cyclotella stelligera Cleve and Grunow,1000,1.57,10,20,1570.8,Diatom
Conestogo,clc,2017-08-01,7,P5524,Asterionella formosa Hassall,8000,0.69,82,2,85.9,Diatom
Conestogo,clc,2017-08-01,7,P5530,Stephanodiscus niagarae Ehrenberg,7000,133.78,23,46,19111.9,Diatom
Conestogo,clc,2017-08-01,7,P5540,Aulacoseira italica v subarctica (O. Muller) Simonsen,5000,112.27,415,8.3,22454,Diatom
Conestogo,clc,2017-08-01,7,P6554,Rhodomonas minuta Skuja,39683,6.23,12.5,6,157.1,Cryptophyte
Conestogo,clc,2017-08-01,7,P6558,Cryptomonas erosa Ehrenberg,25000,45.5,26.6,14,1819.9,Cryptophyte
Conestogo,clc,2017-08-01,7,P6565,Cryptomonas rostratiformis Skuja,2000,6.43,36,16,3217,Cryptophyte
Conestogo,clc,2017-08-01,7,P6568,Katablepharis ovalis Skuja,436513,27.11,9.1,4.3,62.1,Cryptophyte
Conestogo,clc,2017-08-01,7,P7639,Peridinium pusillum (Penard) Lemmermann,1000,3.54,18.9,18.9,3535,Dinoflagellate
Conestogo,clc,2017-08-01,7,P7644,Ceratium hirundenella (Muller) Schrank,1000,51.1,61,40,51103.2,Dinoflagellate
Conestogo,clc,2017-08-10,2,P1041,Aphanizomenon flos-aquae Ralfs and Born.,978000,3809.9,310,4,3895.6,Cyanophyte
Conestogo,clc,2017-08-10,2,P1076,Woronichinia compacta (Lemmermann) Komarek and Hindak,42000,117.6,0,0,2800,Cyanophyte
Conestogo,clc,2017-08-10,2,P1205,Heterocycts (Aphanizomenon flos-aquae),91000,5.49,7.2,4,60.3,Cyanophyte
Conestogo,clc,2017-08-10,2,P2101,Carteria spp.,79366,8.31,8,5,104.7,Chlorophyte
Conestogo,clc,2017-08-10,2,P2105,Chlamydomonas spp.,396830,59.84,8,6,150.8,Chlorophyte
Conestogo,clc,2017-08-10,2,P2112,Sphaerocystis schroeteri Chodat,634928,14.22,3.5,3.5,22.4,Chlorophyte
Conestogo,clc,2017-08-10,2,P2126,Chodatella sp.,39683,2,6,4,50.3,Chlorophyte
Conestogo,clc,2017-08-10,2,P2132,Scenedesmus denticulatus Lagerhiem,158732,7.62,8.6,4,48,Chlorophyte
Conestogo,clc,2017-08-10,2,P2141,Monoraphidium contortum (Thur.) Komarkova-Legnerova,39683,0.67,19,1.5,16.8,Chlorophyte
Conestogo,clc,2017-08-10,2,P2174,Closterium sp.,4000,1.94,77,4,483.8,Chlorophyte
Conestogo,clc,2017-08-10,2,P2204,Ankyra judai (G.M. Smith) Fott,119049,2.88,14,2.1,24.2,Chlorophyte
Conestogo,clc,2017-08-10,2,P3301,Euglena acus Ehrenberg,2000,9.34,91,9.9,4669.9,Euglenophyte
Conestogo,clc,2017-08-10,2,P4351,Small chrysophyceae,1507954,13.87,2.6,2.6,9.2,Chrysophyte
Conestogo,clc,2017-08-10,2,P4352,Large chrysophyceae,39683,7.13,7,7,179.6,Chrysophyte
Conestogo,clc,2017-08-10,2,P4357,Chrysococcus sp.,198415,12.98,5,5,65.4,Chrysophyte
Conestogo,clc,2017-08-10,2,P4363,Spiniferomonas sirrata***************,158732,20.78,6.3,6.3,130.9,Chrysophyte
Conestogo,clc,2017-08-10,2,P4368,Mallomonas crassisquama (Asmund) Fott,8000,8.5,20.3,10,1062.9,Chrysophyte
Conestogo,clc,2017-08-10,2,P4398,Ochromonas globosa Skuja,833343,143.34,6.9,6.9,172,Chrysophyte
Conestogo,clc,2017-08-10,2,P4418,Salpingoeca frequentissima (Zach.) Lemmermann,793660,27.14,6,3.3,34.2,Chrysophyte
Conestogo,clc,2017-08-10,2,P5508,Cyclotella pseudostelligera,119049,31.11,5.5,11,261.3,Diatom
Conestogo,clc,2017-08-10,2,P5515,Fragilaria crotonensis Kitton,7000,2.16,73.6,4,308.3,Diatom
Conestogo,clc,2017-08-10,2,P5524,Asterionella formosa Hassall,47000,3.94,80,2,83.8,Diatom
Conestogo,clc,2017-08-10,2,P5530,Stephanodiscus niagarae Ehrenberg,3000,48.82,21.8,43.6,16273.8,Diatom
Conestogo,clc,2017-08-10,2,P5540,Aulacoseira italica v subarctica (O. Muller) Simonsen,26000,527.53,375,8.3,20289.8,Diatom
Conestogo,clc,2017-08-10,2,P5551,Cyclotella michiganiana Skvortzow,357147,9.29,2.55,5.1,26,Diatom
Conestogo,clc,2017-08-10,2,P6554,Rhodomonas minuta Skuja,3968300,633.34,12.7,6,159.6,Cryptophyte
Conestogo,clc,2017-08-10,2,P6558,Cryptomonas erosa Ehrenberg,535000,918.76,25.1,14,1717.3,Cryptophyte
Conestogo,clc,2017-08-10,2,P6562,Cryptomonas reflexa (Marsson) Skuja,2000,1.48,21.2,10,740,Cryptophyte
Conestogo,clc,2017-08-10,2,P6565,Cryptomonas rostratiformis Skuja,55000,168.58,34.3,16,3065.1,Cryptophyte
Conestogo,clc,2017-08-10,2,P6568,Katablepharis ovalis Skuja,634928,37.71,9,4.2,59.4,Cryptophyte
Conestogo,clc,2017-08-10,2,P7632,Gymnodinium sp.,1000,15.6,31,31,15598.5,Dinoflagellate
Conestogo,clc,2017-08-10,2,P7639,Peridinium pusillum (Penard) Lemmermann,2000,7.3,19.1,19.1,3648.4,Dinoflagellate
Conestogo,clc,2017-08-10,2,P7644,Ceratium hirundenella (Muller) Schrank,12000,613.24,61,40,51103.2,Dinoflagellate
Conestogo,clc,2017-08-10,7,P1041,Aphanizomenon flos-aquae Ralfs and Born.,196000,541.86,220,4,2764.6,Cyanophyte
Conestogo,clc,2017-08-10,7,P1076,Woronichinia compacta (Lemmermann) Komarek and Hindak,19000,58.9,0,0,3100,Cyanophyte
Conestogo,clc,2017-08-10,7,P1205,Heterocycts (Aphanizomenon flos-aquae),21000,1.27,6.9,4.1,60.7,Cyanophyte
Conestogo,clc,2017-08-10,7,P1211,Aphanizomenon Akinetes,4000,0.97,29,4,242.9,Cyanophyte
Conestogo,clc,2017-08-10,7,P2101,Carteria spp.,79366,44.1,10.2,10.2,555.6,Chlorophyte
Conestogo,clc,2017-08-10,7,P2105,Chlamydomonas spp.,198415,29.92,8,6,150.8,Chlorophyte
Conestogo,clc,2017-08-10,7,P2112,Sphaerocystis schroeteri Chodat,238098,3.71,3.1,3.1,15.6,Chlorophyte
Conestogo,clc,2017-08-10,7,P2130,Scenedesmus quadricauda (Turp.) Brebisson,158732,6.83,7.7,4,43,Chlorophyte
Conestogo,clc,2017-08-10,7,P2136,Dictyosphaerium pulchellum Wood,158732,8.1,4.6,4.6,51,Chlorophyte
Conestogo,clc,2017-08-10,7,P2174,Closterium sp.,2000,1.08,86,4,540.4,Chlorophyte
Conestogo,clc,2017-08-10,7,P2178,Cosmarium sp.,1000,1.4,20,20,1396.3,Chlorophyte
Conestogo,clc,2017-08-10,7,P2193,Staurodesmus paradoxum Meyen,1000,4.03,31,24,4025.4,Chlorophyte
Conestogo,clc,2017-08-10,7,P2204,Ankyra judai (G.M. Smith) Fott,39683,0.96,14,2.1,24.2,Chlorophyte
Conestogo,clc,2017-08-10,7,P4351,Small chrysophyceae,1150807,17.95,3.1,3.1,15.6,Chrysophyte
Conestogo,clc,2017-08-10,7,P4352,Large chrysophyceae,357147,64.14,7,7,179.6,Chrysophyte
Conestogo,clc,2017-08-10,7,P4357,Chrysococcus sp.,714294,36.43,4.6,4.6,51,Chrysophyte
Conestogo,clc,2017-08-10,7,P4368,Mallomonas crassisquama (Asmund) Fott,3000,3.08,19.6,10,1026.3,Chrysophyte
Conestogo,clc,2017-08-10,7,P4398,Ochromonas globosa Skuja,952392,143.34,6.6,6.6,150.5,Chrysophyte
Conestogo,clc,2017-08-10,7,P4418,Salpingoeca frequentissima (Zach.) Lemmermann,357147,11.5,6,3.2,32.2,Chrysophyte
Conestogo,clc,2017-08-10,7,P5508,Cyclotella pseudostelligera,79366,16.06,5.05,10.1,202.3,Diatom
Conestogo,clc,2017-08-10,7,P5515,Fragilaria crotonensis Kitton,2000,0.59,70,4,293.2,Diatom
Conestogo,clc,2017-08-10,7,P5524,Asterionella formosa Hassall,29000,2.46,81,2,84.8,Diatom
Conestogo,clc,2017-08-10,7,P5530,Stephanodiscus niagarae Ehrenberg,6000,100.35,22,44,16725.8,Diatom
Conestogo,clc,2017-08-10,7,P5540,Aulacoseira italica v subarctica (O. Muller) Simonsen,6000,111.3,360,8.1,18550.8,Diatom
Conestogo,clc,2017-08-10,7,P5551,Cyclotella michiganiana Skvortzow,79366,1.94,2.5,5,24.5,Diatom
Conestogo,clc,2017-08-10,7,P6554,Rhodomonas minuta Skuja,277781,42.58,12.2,6,153.3,Cryptophyte
Conestogo,clc,2017-08-10,7,P6558,Cryptomonas erosa Ehrenberg,121000,216.89,26.2,14,1792.5,Cryptophyte
Conestogo,clc,2017-08-10,7,P6562,Cryptomonas reflexa (Marsson) Skuja,1000,0.7,20,10,698.1,Cryptophyte
Conestogo,clc,2017-08-10,7,P6565,Cryptomonas rostratiformis Skuja,9000,28.95,36,16,3217,Cryptophyte
Conestogo,clc,2017-08-10,7,P6568,Katablepharis ovalis Skuja,753977,42.83,8.6,4.4,56.8,Cryptophyte
Conestogo,clc,2017-08-10,7,P7639,Peridinium pusillum (Penard) Lemmermann,2000,7.07,18.9,18.9,3535,Dinoflagellate
Conestogo,clc,2017-08-10,7,P7644,Ceratium hirundenella (Muller) Schrank,1000,52.78,63,40,52778.8,Dinoflagellate
Conestogo,cle,2017-08-10,2,P1041,Aphanizomenon flos-aquae Ralfs and Born.,675000,1866.11,220,4,2764.6,Cyanophyte
Conestogo,cle,2017-08-10,2,P1076,Woronichinia compacta (Lemmermann) Komarek and Hindak,102000,316.2,0,0,3100,Cyanophyte
Conestogo,cle,2017-08-10,2,P1205,Heterocycts (Aphanizomenon flos-aquae),83000,5.37,7,4.2,64.7,Cyanophyte
Conestogo,cle,2017-08-10,2,P1211,Aphanizomenon Akinetes,15000,2.38,18,4.1,158.4,Cyanophyte
Conestogo,cle,2017-08-10,2,P2101,Carteria spp.,39683,28.42,11.1,11.1,716.1,Chlorophyte
Conestogo,cle,2017-08-10,2,P2105,Chlamydomonas spp.,1071441,161.57,8,6,150.8,Chlorophyte
Conestogo,cle,2017-08-10,2,P2130,Scenedesmus quadricauda (Turp.) Brebisson,317464,10.76,7.5,3.6,33.9,Chlorophyte
Conestogo,cle,2017-08-10,2,P2132,Scenedesmus denticulatus Lagerhiem,317464,14.35,8.1,4,45.2,Chlorophyte
Conestogo,cle,2017-08-10,2,P2136,Dictyosphaerium pulchellum Wood,476196,53.86,6,6,113.1,Chlorophyte
Conestogo,cle,2017-08-10,2,P2204,Ankyra judai (G.M. Smith) Fott,238098,6.33,14,2.2,26.6,Chlorophyte
Conestogo,cle,2017-08-10,2,P2235,Ankistrodesmus spiralis Lemmermann,158732,8.52,31,2.1,53.7,Chlorophyte
Conestogo,cle,2017-08-10,2,P2238,Eudorina sp.,3000,6.53,0,0,2175,Chlorophyte
Conestogo,cle,2017-08-10,2,P2255,Selenastrum copricornutum Printz,39683,0.42,7,1.7,10.6,Chlorophyte
Conestogo,cle,2017-08-10,2,P3301,Euglena acus Ehrenberg,1000,3.98,86,9.4,3978.8,Euglenophyte
Conestogo,cle,2017-08-10,2,P4351,Small chrysophyceae,317464,4.95,3.1,3.1,15.6,Chrysophyte
Conestogo,cle,2017-08-10,2,P4352,Large chrysophyceae,39683,7.13,7,7,179.6,Chrysophyte
Conestogo,cle,2017-08-10,2,P4357,Chrysococcus sp.,277781,14.17,4.6,4.6,51,Chrysophyte
Conestogo,cle,2017-08-10,2,P4398,Ochromonas globosa Skuja,1071441,133.72,6.2,6.2,124.8,Chrysophyte
Conestogo,cle,2017-08-10,2,P4418,Salpingoeca frequentissima (Zach.) Lemmermann,79366,2.71,6,3.3,34.2,Chrysophyte
Conestogo,cle,2017-08-10,2,P5507,Cyclotella stelligera Cleve and Grunow,1000,1.57,10,20,1570.8,Diatom
Conestogo,cle,2017-08-10,2,P5508,Cyclotella pseudostelligera,1309539,351.61,5.55,11.1,268.5,Diatom
Conestogo,cle,2017-08-10,2,P5515,Fragilaria crotonensis Kitton,2000,0.58,69,4,289,Diatom
Conestogo,cle,2017-08-10,2,P5524,Asterionella formosa Hassall,22000,2.3,100,2,104.7,Diatom
Conestogo,cle,2017-08-10,2,P5530,Stephanodiscus niagarae Ehrenberg,16000,226.17,20.8,41.6,14135.5,Diatom
Conestogo,cle,2017-08-10,2,P5540,Aulacoseira italica v subarctica (O. Muller) Simonsen,32000,178.45,163,6.6,5576.5,Diatom
Conestogo,cle,2017-08-10,2,P5551,Cyclotella michiganiana Skvortzow,753977,14.4,2.3,4.6,19.1,Diatom
Conestogo,cle,2017-08-10,2,P6554,Rhodomonas minuta Skuja,674611,67.39,11,5.1,99.9,Cryptophyte
Conestogo,cle,2017-08-10,2,P6558,Cryptomonas erosa Ehrenberg,4000,6.46,23.6,14,1614.6,Cryptophyte
Conestogo,cle,2017-08-10,2,P6568,Katablepharis ovalis Skuja,476196,29.62,9,4.4,62.2,Cryptophyte
Conestogo,cle,2017-08-10,2,P7632,Gymnodinium sp.,2000,12.74,23,23,6370.6,Dinoflagellate
Conestogo,cle,2017-08-10,2,P7644,Ceratium hirundenella (Muller) Schrank,17000,911.48,64,40,53616.5,Dinoflagellate
Conestogo,clw,2017-08-10,2,P1041,Aphanizomenon flos-aquae Ralfs and Born.,810000,2442.88,240,4,3015.9,Cyanophyte
Conestogo,clw,2017-08-10,2,P1076,Woronichinia compacta (Lemmermann) Komarek and Hindak,23000,94.88,0,0,4125,Cyanophyte
Conestogo,clw,2017-08-10,2,P1077,Pseudanabaena sp.,39683,4.49,36,2,113.1,Cyanophyte
Conestogo,clw,2017-08-10,2,P1205,Heterocycts (Aphanizomenon flos-aquae),146000,7.42,5.5,4.2,50.8,Cyanophyte
Conestogo,clw,2017-08-10,2,P2105,Chlamydomonas spp.,436513,29.25,8,4,67,Chlorophyte
Conestogo,clw,2017-08-10,2,P2112,Sphaerocystis schroeteri Chodat,238098,9.9,4.3,4.3,41.6,Chlorophyte
Conestogo,clw,2017-08-10,2,P2113,Pediastrum duplex Meyen,3000,9.53,0,0,3175,Chlorophyte
Conestogo,clw,2017-08-10,2,P2121,Oocystis lacustris Chodat,396830,19.96,6,4,50.3,Chlorophyte
Conestogo,clw,2017-08-10,2,P2126,Chodatella sp.,39683,1.05,5.6,3,26.4,Chlorophyte
Conestogo,clw,2017-08-10,2,P2143,Monoraphidium minutum (Nag.) Komarkova-Legnerova,39683,2.24,9,4,56.5,Chlorophyte
Conestogo,clw,2017-08-10,2,P2174,Closterium sp.,2000,2.52,89,6,1258.2,Chlorophyte
Conestogo,clw,2017-08-10,2,P2193,Staurodesmus paradoxum Meyen,1000,3.82,29,26,3816.3,Chlorophyte
Conestogo,clw,2017-08-10,2,P2204,Ankyra judayi (G.M. Smith) Fott,158732,13.97,14,4,88,Chlorophyte
Conestogo,clw,2017-08-10,2,P2222,Treubaria sp.,79366,1.12,3,3,14.1,Chlorophyte
Conestogo,clw,2017-08-10,2,P3301,Euglena acus Ehrenberg,2000,12.97,86,12,6484.2,Euglenophyte
Conestogo,clw,2017-08-10,2,P4351,Small chrysophyceae,555562,7.83,3,3,14.1,Chrysophyte
Conestogo,clw,2017-08-10,2,P4352,Large chrysophyceae,357147,64.14,7,7,179.6,Chrysophyte
Conestogo,clw,2017-08-10,2,P4355,Chrysochromulina parva Lackey,158732,10.38,5,5,65.4,Chrysophyte
Conestogo,clw,2017-08-10,2,P4357,Chrysococcus sp.,1507954,98.62,5,5,65.4,Chrysophyte
Conestogo,clw,2017-08-10,2,P4368,Mallomonas crassisquama (Asmund) Fott,1000,1.05,20,10,1047.2,Chrysophyte
Conestogo,clw,2017-08-10,2,P4388,Dinobryon sertularia Ehrenberg,39683,8.98,12,6,226.2,Chrysophyte
Conestogo,clw,2017-08-10,2,P4398,Ochromonas globosa Skuja,515879,64.38,6.2,6.2,124.8,Chrysophyte
Conestogo,clw,2017-08-10,2,P4418,Salpingoeca frequentissima (Zach.) Lemmermann,277781,8.33,5.6,3.2,30,Chrysophyte
Conestogo,clw,2017-08-10,2,P5509,Cyclotella ocellata Pant.,79366,6.84,3.8,7.6,86.2,Diatom
Conestogo,clw,2017-08-10,2,P5515,Fragilaria crotonensis Kitton,10000,2.97,71,4,297.4,Diatom
Conestogo,clw,2017-08-10,2,P5524,Asterionella formosa Hassall,17000,1.58,89,2,93.2,Diatom
Conestogo,clw,2017-08-10,2,P5530,Stephanodiscus niagarae Ehrenberg,3000,87.7,26.5,53,29231.9,Diatom
Conestogo,clw,2017-08-10,2,P5540,Aulacoseira italica v subarctica (O. Muller) Simonsen,18000,228.05,320,7.1,12669.4,Diatom
Conestogo,clw,2017-08-10,2,P5551,Cyclotella michiganiana Skvortzow,1706369,41.81,2.5,5,24.5,Diatom
Conestogo,clw,2017-08-10,2,P6554,Rhodomonas minuta Skuja,833343,120.42,11.5,6,144.5,Cryptophyte
Conestogo,clw,2017-08-10,2,P6558,Cryptomonas erosa Ehrenberg,17000,29.43,25.3,14,1730.9,Cryptophyte
Conestogo,clw,2017-08-10,2,P6565,Cryptomonas rostratiformis Skuja,2000,6.43,36,16,3217,Cryptophyte
Conestogo,clw,2017-08-10,2,P6568,Katablepharis ovalis Skuja,1190490,54.52,8.1,4,45.8,Cryptophyte
Conestogo,clw,2017-08-10,2,P7632,Gymnodinium sp.,1000,14.14,30,30,14137.2,Dinoflagellate
Conestogo,clw,2017-08-10,2,P7639,Peridinium pusillum (Penard) Lemmermann,3000,11.47,19.4,19.4,3823,Dinoflagellate
Conestogo,clw,2017-08-10,2,P7644,Ceratium hirundinella (Muller) Schrank,7000,351.86,60,40,50265.5,Dinoflagellate
Conestogo,clc,2017-08-17,2,P1041,Aphanizomenon flos-aquae Ralfs and Born.,206000,569.51,220,4,2764.6,Cyanophyte
Conestogo,clc,2017-08-17,2,P1054,Planktolyngbya limnetica,2000,0.91,341,1.3,452.6,Cyanophyte
Conestogo,clc,2017-08-17,2,P1076,Woronichinia compacta (Lemmermann) Komarek and Hindak,33000,108.9,0,0,3300,Cyanophyte
Conestogo,clc,2017-08-17,2,P1205,Heterocycts (Aphanizomenon flos-aquae),10000,0.62,7,4.1,61.6,Cyanophyte
Conestogo,clc,2017-08-17,2,P1211,Aphanizomenon Akinetes,10000,2.19,26.1,4,218.7,Cyanophyte
Conestogo,clc,2017-08-17,2,P2105,Chlamydomonas spp.,158732,23.94,8,6,150.8,Chlorophyte
Conestogo,clc,2017-08-17,2,P2112,Sphaerocystis schroeteri Chodat,436513,5.59,2.9,2.9,12.8,Chlorophyte
Conestogo,clc,2017-08-17,2,P2113,Pediastrum duplex Meyen,1000,3.25,0,0,3250,Chlorophyte
Conestogo,clc,2017-08-17,2,P2132,Scenedesmus denticulatus Lagerhiem,158732,7.1,8,4,44.7,Chlorophyte
Conestogo,clc,2017-08-17,2,P2141,Monoraphidium contortum (Thur.) Komarkova-Legnerova,39683,0.7,20,1.5,17.7,Chlorophyte
Conestogo,clc,2017-08-17,2,P2145,Crucigenia quadrata Morr.,317464,1.49,3,3,4.7,Chlorophyte
Conestogo,clc,2017-08-17,2,P2174,Closterium sp.,1000,0.75,90,4.6,747.9,Chlorophyte
Conestogo,clc,2017-08-17,2,P2193,Staurodesmus paradoxum Meyen,1000,3.66,28.4,26,3660.1,Chlorophyte
Conestogo,clc,2017-08-17,2,P2204,Ankyra judai (G.M. Smith) Fott,79366,2.06,15,2.1,26,Chlorophyte
Conestogo,clc,2017-08-17,2,P2222,Treubaria sp.,39683,1.33,4,4,33.5,Chlorophyte
Conestogo,clc,2017-08-17,2,P2255,Selenastrum copricornutum Printz,79366,0.84,7,1.7,10.6,Chlorophyte
Conestogo,clc,2017-08-17,2,P3301,Euglena acus Ehrenberg,3000,7.41,91,7.2,2470,Euglenophyte
Conestogo,clc,2017-08-17,2,P4351,Small chrysophyceae,1111124,10.22,2.6,2.6,9.2,Chrysophyte
Conestogo,clc,2017-08-17,2,P4352,Large chrysophyceae,158732,28.51,7,7,179.6,Chrysophyte
Conestogo,clc,2017-08-17,2,P4355,Chrysochromulina parva Lackey,158732,10.38,5,5,65.4,Chrysophyte
Conestogo,clc,2017-08-17,2,P4357,Chrysococcus sp.,79366,5.19,5,5,65.4,Chrysophyte
Conestogo,clc,2017-08-17,2,P4363,Spiniferomonas sirrata***************,39683,3.65,5.6,5.6,92,Chrysophyte
Conestogo,clc,2017-08-17,2,P4368,Mallomonas crassisquama (Asmund) Fott,3000,3.08,19.6,10,1026.3,Chrysophyte
Conestogo,clc,2017-08-17,2,P4398,Ochromonas globosa Skuja,1627003,203.05,6.2,6.2,124.8,Chrysophyte
Conestogo,clc,2017-08-17,2,P4401,Uroglena volvox Ehrenberg,79366,8.98,6,6,113.1,Chrysophyte
Conestogo,clc,2017-08-17,2,P4418,Salpingoeca frequentissima (Zach.) Lemmermann,793660,20.56,5.5,3,25.9,Chrysophyte
Conestogo,clc,2017-08-17,2,P5508,Cyclotella pseudostelligera,119049,31.11,5.5,11,261.3,Diatom
Conestogo,clc,2017-08-17,2,P5515,Fragilaria crotonensis Kitton,8000,2.39,71.4,4,299.1,Diatom
Conestogo,clc,2017-08-17,2,P5524,Asterionella formosa Hassall,41000,3.39,79,2,82.7,Diatom
Conestogo,clc,2017-08-17,2,P5530,Stephanodiscus niagarae Ehrenberg,3000,50.18,22,44,16725.8,Diatom
Conestogo,clc,2017-08-17,2,P5540,Aulacoseira italica v subarctica (O. Muller) Simonsen,31000,507.51,310,8.2,16371.2,Diatom
Conestogo,clc,2017-08-17,2,P5551,Cyclotella michiganiana Skvortzow,119049,2.27,2.3,4.6,19.1,Diatom
Conestogo,clc,2017-08-17,2,P6554,Rhodomonas minuta Skuja,5119107,829.81,12.9,6,162.1,Cryptophyte
Conestogo,clc,2017-08-17,2,P6558,Cryptomonas erosa Ehrenberg,297000,499.88,24.6,14,1683.1,Cryptophyte
Conestogo,clc,2017-08-17,2,P6565,Cryptomonas rostratiformis Skuja,18000,51.47,32,16,2859.5,Cryptophyte
Conestogo,clc,2017-08-17,2,P6568,Katablepharis ovalis Skuja,2539712,157.97,9,4.4,62.2,Cryptophyte
Conestogo,clc,2017-08-17,2,P7644,Ceratium hirundenella (Muller) Schrank,6000,313.15,62.3,40,52192.3,Dinoflagellate
Conestogo,clc,2017-08-17,7,P1041,Aphanizomenon flos-aquae Ralfs and Born.,43000,118.88,220,4,2764.6,Cyanophyte
Conestogo,clc,2017-08-17,7,P1076,Woronichinia compacta (Lemmermann) Komarek and Hindak,12000,43.8,0,0,3650,Cyanophyte
Conestogo,clc,2017-08-17,7,P1205,Heterocycts (Aphanizomenon flos-aquae),6000,0.37,7,4.1,61.6,Cyanophyte
Conestogo,clc,2017-08-17,7,P1211,Aphanizomenon Akinetes,4000,0.67,19.9,4,166.7,Cyanophyte
